Date,Open,High,Low,Close,Adj Close,Volume
2018-10-10,150.259995,150.460007,141.570007,141.779999,138.892456,2834900
2018-10-11,141.710007,143.020004,137.050003,138.179993,135.365768,3402000
2018-10-12,140.320007,141.300003,138.550003,140.720001,137.854050,2477100
2018-10-15,140.020004,141.539993,139.039993,140.250000,137.393631,1387500
2018-10-16,140.600006,143.929993,140.279999,143.279999,140.361908,1966000
2018-10-17,143.429993,144.130005,142.039993,143.660004,140.734161,1069400
2018-10-18,143.759995,144.600006,141.059998,142.919998,140.009232,1863900
2018-10-19,143.779999,145.149994,142.710007,143.410004,140.489258,1793200
2018-10-22,143.850006,144.910004,143.000000,143.990005,141.057465,1147100
2018-10-23,141.639999,143.440002,140.300003,142.440002,139.539017,1819000
2018-10-24,142.009995,143.020004,137.270004,137.649994,134.846573,2291500
2018-10-25,139.649994,141.399994,137.449997,140.490005,137.628754,2192900
2018-10-26,137.240005,138.660004,135.520004,136.350006,133.573059,2968900
2018-10-29,138.800003,139.759995,133.130005,135.300003,132.544418,3272000
2018-10-30,135.869995,137.259995,134.470001,137.259995,134.464493,2884500
2018-10-31,141.369995,145.619995,139.979996,144.080002,141.145630,3522800
2018-11-01,143.750000,144.000000,139.960007,140.910004,138.040192,2559300
2018-11-02,141.119995,142.550003,139.020004,140.720001,137.854050,1920900
2018-11-05,141.320007,141.800003,139.720001,141.410004,138.529999,1787800
2018-11-06,141.520004,144.029999,141.509995,143.919998,140.988876,2094400
2018-11-07,145.559998,148.449997,144.970001,148.300003,145.279678,2616300
2018-11-08,147.630005,148.669998,147.169998,147.889999,144.878006,2082100
2018-11-09,147.080002,147.660004,146.000000,147.190002,144.192276,2371400
2018-11-12,146.679993,147.100006,143.949997,144.169998,141.233765,1665200
2018-11-13,144.960007,145.860001,143.039993,144.720001,141.772583,2087300
2018-11-14,145.830002,146.410004,142.500000,142.720001,139.813324,2248700
2018-11-15,141.360001,147.289993,140.800003,147.250000,144.251053,2564000
2018-11-16,147.220001,147.820007,145.429993,146.550003,143.565323,5416700
2018-11-19,146.410004,147.009995,141.220001,143.440002,140.518646,2264900
2018-11-20,142.830002,147.380005,140.130005,140.520004,137.658127,2995300
2018-11-21,141.479996,142.630005,139.449997,141.080002,138.206711,1500700
2018-11-23,139.539993,141.910004,139.539993,140.889999,138.020584,676600
2018-11-26,142.830002,144.740005,142.020004,144.649994,141.704010,1643500
2018-11-27,143.929993,145.330002,142.839996,145.320007,142.360367,1442300
2018-11-28,145.889999,148.660004,145.490005,148.610001,145.583359,3159300
2018-11-29,147.699997,148.139999,145.710007,145.850006,142.879578,1750200
2018-11-30,146.210007,147.559998,145.800003,147.419998,144.417587,4150800
2018-12-03,149.190002,149.669998,145.380005,147.410004,144.407806,4110800
2018-12-04,147.039993,147.699997,143.179993,143.610001,140.685196,4018800
2018-12-06,141.889999,143.229996,138.289993,143.179993,140.263931,3299500
2018-12-07,142.199997,143.509995,138.699997,139.330002,136.492355,2830000
2018-12-10,139.630005,140.289993,136.690002,139.729996,136.884216,1660300
2018-12-11,141.710007,142.350006,138.710007,139.990005,137.138916,2190000
2018-12-12,142.490005,142.630005,139.449997,139.570007,136.727478,2566200
2018-12-13,139.570007,139.570007,136.750000,138.199997,136.156036,1871600
2018-12-14,136.710007,137.399994,134.600006,134.820007,132.826035,1967100
2018-12-17,134.669998,135.919998,131.630005,132.470001,130.510788,3749200
2018-12-18,133.759995,134.490005,129.399994,130.000000,128.077316,6609500
2018-12-19,129.919998,134.139999,128.850006,130.330002,128.402435,3496600
2018-12-20,129.729996,131.130005,128.259995,130.289993,128.363037,3757400
2018-12-21,129.750000,131.960007,125.169998,125.370003,123.515800,4349900
2018-12-24,125.019997,126.250000,121.830002,121.949997,120.146378,1345700
2018-12-26,123.279999,127.779999,121.400002,127.699997,125.811333,2321000
2018-12-27,125.570000,129.759995,124.470001,129.729996,127.811310,2152600
2018-12-28,130.089996,131.259995,127.760002,129.229996,127.318703,1665800
2018-12-31,130.080002,131.179993,129.350006,131.119995,129.180756,2509100
2019-01-02,129.160004,130.779999,128.610001,130.139999,128.215240,2190100
2019-01-03,128.509995,129.300003,126.059998,126.209999,124.343376,3854000
2019-01-04,128.389999,131.389999,127.540001,131.240005,129.298996,2161300
2019-01-07,130.990005,132.149994,129.500000,130.529999,128.599487,3455800
2019-01-08,131.479996,132.429993,129.059998,131.300003,129.358093,2275600
2019-01-09,131.860001,131.860001,129.470001,131.419998,129.476318,1844500
2019-01-10,130.520004,132.580002,130.509995,132.460007,130.500946,2051900
2019-01-11,131.800003,132.000000,130.669998,131.649994,129.702911,1185700
2019-01-14,130.160004,131.649994,130.000000,130.899994,128.964005,1787800
2019-01-15,130.949997,133.220001,130.949997,132.330002,130.372849,3286100
2019-01-16,132.660004,133.550003,131.839996,132.759995,130.796494,2081000
2019-01-17,132.130005,133.750000,132.050003,132.940002,130.973831,2194800
2019-01-18,134.250000,135.380005,133.039993,135.179993,133.180710,2281000
2019-01-22,133.990005,134.520004,132.039993,133.169998,131.200439,2908900
2019-01-23,133.619995,134.630005,132.649994,134.419998,132.431961,1923000
2019-01-24,134.660004,135.720001,133.869995,134.750000,132.757080,1903200
2019-01-25,136.020004,136.740005,135.259995,136.410004,134.392517,1712000
2019-01-28,134.960007,135.729996,134.289993,135.500000,133.495987,1930600
2019-01-29,135.369995,135.880005,133.759995,134.000000,132.018173,1726500
2019-01-30,137.000000,140.789993,135.009995,139.410004,137.348160,3734300
2019-01-31,138.830002,141.149994,138.130005,139.839996,137.771790,5836600
2019-02-01,139.710007,141.690002,139.710007,141.619995,139.525452,2940900
2019-02-04,141.729996,143.690002,141.389999,143.630005,141.505753,2848000
2019-02-05,145.020004,145.490005,144.119995,145.289993,143.141174,2802400
2019-02-06,145.000000,146.089996,144.600006,145.539993,143.387482,2039600
2019-02-07,144.020004,145.889999,143.929993,145.679993,143.525421,2638200
2019-02-08,144.320007,146.850006,144.039993,146.809998,144.638702,1712000
2019-02-11,147.190002,147.740005,146.789993,147.509995,145.328339,1949600
2019-02-12,148.710007,149.929993,148.270004,149.500000,147.288910,2181800
2019-02-13,150.000000,151.350006,149.889999,150.460007,148.234726,2136700
2019-02-14,149.630005,150.000000,148.070007,148.149994,145.958862,2656900
2019-02-15,149.550003,150.320007,148.440002,149.669998,147.456390,2862900
2019-02-19,149.020004,150.550003,149.020004,150.309998,148.086929,1354800
2019-02-20,150.660004,150.710007,149.470001,150.559998,148.333237,1622000
2019-02-21,150.139999,151.500000,149.610001,150.979996,148.747025,1309200
2019-02-22,151.619995,153.210007,151.220001,153.179993,150.914474,1608800
2019-02-25,154.059998,154.550003,152.229996,152.490005,150.234695,1560900
2019-02-26,152.539993,153.419998,152.250000,152.880005,150.618927,1400600
2019-02-27,152.080002,153.399994,151.660004,152.979996,150.717453,1479000
2019-02-28,152.679993,153.559998,152.300003,153.029999,150.766724,2241300
2019-03-01,154.250000,154.410004,153.149994,153.899994,151.623825,1773300
2019-03-04,153.889999,154.320007,151.410004,153.259995,150.993317,3966800
2019-03-05,153.449997,153.600006,152.350006,152.660004,150.402176,2914000
2019-03-06,152.470001,153.320007,152.169998,152.529999,150.274109,1643000
2019-03-07,151.350006,151.979996,150.119995,150.419998,148.966858,2915300
2019-03-08,149.009995,149.580002,148.149994,149.240005,147.798264,1928100
2019-03-11,149.880005,151.190002,149.029999,151.089996,149.630386,1817100
2019-03-12,151.750000,152.809998,151.100006,151.990005,150.521698,1796500
2019-03-13,152.710007,153.979996,152.210007,152.839996,151.363480,1539300
2019-03-14,153.339996,153.669998,152.270004,153.509995,152.026993,1840900
2019-03-15,153.009995,155.360001,152.660004,155.309998,153.809616,5612200
2019-03-18,155.309998,155.800003,154.039993,154.690002,153.195602,1716600
2019-03-19,155.000000,155.179993,153.820007,154.630005,153.136185,1439800
2019-03-20,154.429993,154.990005,153.500000,154.020004,152.532074,1974900
2019-03-21,153.440002,156.039993,153.440002,155.339996,153.839310,1848300
2019-03-22,154.929993,155.300003,153.649994,153.809998,152.324097,1659700
2019-03-25,153.479996,154.210007,152.759995,153.750000,152.264679,1235200
2019-03-26,155.110001,156.270004,154.240005,156.199997,154.691010,1473900
2019-03-27,156.419998,157.259995,154.990005,156.789993,155.275299,1481400
2019-03-28,157.029999,158.529999,156.880005,158.369995,156.840057,1412400
2019-03-29,159.490005,159.910004,158.610001,159.740005,158.196823,2333900
2019-04-01,161.199997,162.320007,159.979996,162.070007,160.504318,2489500
2019-04-02,162.539993,162.710007,160.830002,161.440002,159.880386,987800
2019-04-03,162.449997,162.449997,160.490005,161.100006,159.543686,1374700
2019-04-04,161.369995,161.369995,158.179993,159.339996,157.800674,1682400
2019-04-05,160.070007,160.419998,159.149994,160.339996,158.791016,1497800
2019-04-08,159.949997,160.600006,158.889999,160.460007,158.909866,952100
2019-04-09,159.830002,160.660004,159.130005,159.679993,158.137390,1238600
2019-04-10,160.130005,160.820007,159.669998,160.419998,158.870239,998900
2019-04-11,161.029999,161.759995,160.419998,161.669998,160.108185,1526000
2019-04-12,162.160004,163.380005,160.940002,163.309998,161.732330,1014300
2019-04-15,163.029999,163.860001,162.610001,163.679993,162.098755,987100
2019-04-16,164.410004,164.410004,161.529999,162.139999,160.573639,1080800
2019-04-17,162.529999,162.970001,161.550003,162.850006,161.276779,1145400
2019-04-18,163.729996,163.729996,162.080002,162.440002,160.870728,1423800
2019-04-22,161.649994,162.410004,161.339996,161.910004,160.345856,813900
2019-04-23,162.009995,165.130005,161.809998,165.039993,163.445618,1467300
2019-04-24,165.240005,165.500000,163.479996,163.500000,161.920502,1771000
2019-04-25,162.679993,164.169998,161.490005,163.860001,162.277023,1406400
2019-04-26,164.429993,164.429993,162.690002,163.699997,162.118561,911900
2019-04-29,163.860001,164.250000,162.580002,162.990005,161.415421,1270000
2019-04-30,163.279999,164.559998,161.009995,164.389999,162.801895,2007200
2019-05-01,161.000000,161.199997,154.710007,157.479996,155.958649,3333900
2019-05-02,157.460007,159.179993,155.800003,158.419998,156.889572,2178100
2019-05-03,159.690002,160.630005,158.509995,160.190002,158.642471,1431500
2019-05-06,157.380005,160.690002,157.380005,160.250000,158.701889,1328200
2019-05-07,158.160004,160.949997,157.339996,158.350006,156.820251,2132300
2019-05-08,158.000000,159.979996,157.570007,159.190002,157.652130,1410200
2019-05-09,158.000000,161.020004,157.779999,160.570007,159.018814,1604800
2019-05-10,159.869995,161.399994,157.910004,161.029999,159.474350,1661500
2019-05-13,158.410004,159.729996,157.000000,157.259995,155.740768,1898900
2019-05-14,157.559998,159.809998,157.350006,158.509995,156.978699,1905000
2019-05-15,157.669998,159.770004,157.100006,159.369995,157.830399,2042200
2019-05-16,159.250000,162.449997,158.729996,161.529999,159.969528,2243800
2019-05-17,160.389999,162.080002,159.850006,161.720001,160.157700,2101100
2019-05-20,160.100006,162.750000,160.100006,161.339996,159.781357,1593500
2019-05-21,162.440002,163.539993,161.500000,163.000000,161.425323,1171800
2019-05-22,162.679993,164.029999,162.229996,163.369995,161.791733,1098300
2019-05-23,161.740005,162.300003,160.119995,161.130005,159.573395,1453800
2019-05-24,162.119995,163.039993,161.160004,161.850006,160.286438,911900
2019-05-28,161.970001,163.740005,161.570007,161.889999,160.326050,1425300
2019-05-29,161.089996,161.190002,158.940002,159.869995,158.325562,1046100
2019-05-30,160.470001,161.410004,159.740005,160.910004,159.355530,743500
2019-05-31,159.320007,161.080002,159.320007,160.119995,158.573151,1091900
2019-06-03,160.550003,161.419998,155.259995,156.000000,154.492950,2066900
2019-06-04,157.559998,159.660004,156.059998,159.449997,157.909622,1550800
2019-06-05,160.110001,162.779999,160.100006,162.649994,161.078705,1451700
2019-06-06,162.669998,164.350006,161.649994,164.300003,162.712769,1280800
2019-06-07,165.009995,167.869995,164.940002,166.919998,165.307449,1419300
2019-06-10,167.309998,168.429993,166.630005,167.690002,166.070007,1283200
2019-06-11,168.529999,168.869995,164.360001,165.110001,163.514938,1361600
2019-06-12,165.309998,166.169998,164.570007,165.220001,163.623886,1076000
2019-06-13,165.210007,165.619995,163.330002,164.449997,163.643768,1205200
2019-06-14,164.470001,166.360001,164.059998,165.539993,164.728424,1458600
2019-06-17,166.089996,166.490005,165.289993,165.940002,165.126480,1213200
2019-06-18,167.570007,169.199997,166.789993,168.220001,167.395294,1716500
2019-06-19,168.279999,168.869995,166.690002,168.250000,167.425140,1153100
2019-06-20,169.970001,170.100006,168.139999,169.610001,168.778473,1192100
2019-06-21,169.399994,170.449997,168.020004,168.160004,167.335587,2437000
2019-06-24,168.759995,169.250000,167.699997,167.759995,166.937546,1514800
2019-06-25,168.059998,168.059998,165.100006,165.520004,164.708542,1555800
2019-06-26,165.740005,166.210007,162.710007,162.820007,162.021774,1271600
2019-06-27,163.690002,164.220001,162.100006,164.009995,163.205933,1417900
2019-06-28,164.330002,165.710007,163.550003,165.330002,164.519470,1947000
2019-07-01,167.619995,167.820007,165.520004,166.389999,165.574265,1623600
2019-07-02,159.679993,162.039993,158.919998,161.960007,161.165985,17110800
2019-07-03,163.000000,164.179993,161.529999,164.089996,163.285538,1938800
2019-07-05,162.990005,165.100006,162.360001,164.839996,164.031860,2001700
2019-07-08,164.580002,164.699997,163.690002,164.070007,163.265640,1108700
2019-07-09,163.160004,163.740005,162.500000,163.539993,162.738235,1703000
2019-07-10,164.279999,164.699997,162.660004,164.539993,163.733322,1730000
2019-07-11,164.880005,165.589996,164.110001,165.210007,164.400055,1958500
2019-07-12,164.949997,165.449997,163.979996,165.130005,164.320450,2239500
2019-07-15,165.479996,166.160004,164.690002,165.009995,164.201019,2064500
2019-07-16,165.050003,165.850006,164.029999,164.199997,163.395004,1898700
2019-07-17,164.460007,166.149994,164.339996,165.389999,164.579163,1885100
2019-07-18,165.330002,167.919998,164.710007,167.770004,166.947510,1500700
2019-07-19,168.669998,168.970001,166.369995,166.460007,165.643936,1434600
2019-07-22,166.979996,168.369995,166.259995,167.139999,166.320587,1423100
2019-07-23,168.279999,169.000000,166.710007,167.910004,167.086823,934600
2019-07-24,167.470001,167.470001,166.070007,167.210007,166.390259,2063300
2019-07-25,166.949997,167.970001,166.619995,167.059998,166.240982,1305100
2019-07-26,167.610001,169.580002,167.309998,169.270004,168.440155,1035500
2019-07-29,169.130005,169.130005,167.669998,167.910004,167.086823,1066000
2019-07-30,167.330002,167.839996,164.899994,165.000000,164.191086,1934100
2019-07-31,172.000000,172.000000,164.949997,166.520004,165.703629,4170900
2019-08-01,165.250000,166.630005,163.699997,164.300003,163.494522,4099000
2019-08-02,163.990005,165.610001,161.789993,164.270004,163.464661,2873700
2019-08-05,162.710007,163.429993,158.729996,159.750000,158.966812,4644800
2019-08-06,160.029999,163.899994,159.809998,163.389999,162.588974,2113900
2019-08-07,161.889999,165.470001,160.520004,164.470001,163.663681,2139100
2019-08-08,166.009995,170.389999,165.539993,170.320007,169.485001,2306700
2019-08-09,169.949997,169.949997,166.419998,167.729996,166.907700,2105800
2019-08-12,167.410004,167.600006,165.119995,165.869995,165.056808,1633200
2019-08-13,165.330002,169.179993,165.250000,168.710007,167.882904,1303000
2019-08-14,166.460007,167.610001,163.740005,163.839996,163.036758,2204500
2019-08-15,164.179993,166.360001,162.509995,165.070007,164.260742,1670300
2019-08-16,166.820007,168.059998,166.419998,167.020004,166.201187,1339600
2019-08-19,169.029999,169.380005,167.550003,168.960007,168.131668,1125000
2019-08-20,168.589996,169.789993,167.639999,167.880005,167.056961,1143400
2019-08-21,168.889999,169.690002,168.429993,169.690002,168.858093,1235100
2019-08-22,169.550003,170.710007,167.289993,169.529999,168.698868,1174400
2019-08-23,169.059998,170.169998,164.199997,164.800003,163.992065,1685100
2019-08-26,166.649994,166.979996,164.990005,166.809998,165.992203,1197500
2019-08-27,168.139999,168.139999,166.080002,166.850006,166.032013,1595100
2019-08-28,165.949997,167.490005,164.720001,167.220001,166.400192,1532100
2019-08-29,169.309998,170.809998,168.759995,169.440002,168.609314,1186800
2019-08-30,170.710007,170.919998,169.029999,169.839996,169.007355,1586200
2019-09-03,167.750000,169.500000,166.600006,167.210007,166.390259,1528200
2019-09-04,168.529999,170.089996,168.500000,169.710007,168.877991,1359900
2019-09-05,171.149994,173.539993,170.800003,173.270004,172.420547,1742600
2019-09-06,173.740005,174.500000,173.020004,173.250000,172.400635,4866000
2019-09-09,173.559998,173.690002,167.130005,168.050003,167.226135,1670200
2019-09-10,166.940002,168.029999,161.610001,164.330002,163.524368,2010100
2019-09-11,163.139999,164.919998,160.399994,161.139999,160.350006,2659400
2019-09-12,161.160004,162.789993,160.149994,160.410004,160.410004,2209200
2019-09-13,161.039993,161.509995,158.949997,159.740005,159.740005,1879600
