Date,Open,High,Low,Close,Adj Close,Volume
2018-10-08,243.309998,245.419998,240.380005,241.369995,234.490143,3339700
2018-10-09,240.589996,245.729996,240.369995,244.699997,237.725235,2467500
2018-10-10,242.929993,245.070007,231.639999,231.830002,225.222061,5632700
2018-10-11,231.970001,235.600006,227.190002,228.899994,222.375565,3742400
2018-10-12,234.759995,235.669998,229.110001,232.949997,226.310135,3258900
2018-10-15,231.029999,235.330002,230.039993,232.470001,225.843826,3009900
2018-10-16,236.000000,238.759995,234.179993,238.320007,231.527100,3035500
2018-10-17,239.740005,239.740005,233.919998,237.169998,230.409866,2026200
2018-10-18,235.429993,236.820007,226.529999,228.020004,221.520676,3744200
2018-10-19,230.000000,231.089996,226.929993,228.279999,221.773254,3223100
2018-10-22,230.559998,232.429993,228.039993,228.619995,222.103561,2561900
2018-10-23,222.809998,229.539993,218.820007,229.050003,222.521317,3599000
2018-10-24,226.399994,226.410004,217.839996,218.710007,212.476044,3781000
2018-10-25,219.880005,223.389999,219.149994,222.240005,215.905426,3519300
2018-10-26,215.570007,217.339996,209.199997,213.149994,207.074509,5332400
2018-10-29,216.190002,218.690002,208.229996,211.500000,205.471542,2863600
2018-10-30,213.779999,221.559998,211.000000,221.009995,214.710464,2969700
2018-10-31,225.000000,225.669998,221.710007,223.490005,217.119797,2814600
2018-11-01,225.160004,234.229996,223.720001,229.880005,223.327667,3683000
2018-11-02,225.330002,225.970001,217.750000,220.770004,214.477325,4024100
2018-11-05,219.020004,221.100006,213.710007,220.089996,213.816696,2760900
2018-11-06,220.300003,229.160004,219.720001,228.250000,221.744110,2946400
2018-11-07,231.990005,235.289993,229.210007,234.399994,227.718811,2900400
2018-11-08,232.710007,242.619995,232.710007,240.250000,233.402069,2979600
2018-11-09,235.000000,239.020004,232.539993,238.990005,232.177994,3361100
2018-11-12,231.000000,231.869995,220.279999,223.630005,217.255798,5030600
2018-11-13,225.490005,229.820007,222.320007,224.830002,218.421600,2669700
2018-11-14,226.759995,230.529999,225.619995,226.199997,219.752548,2541100
2018-11-15,226.220001,239.309998,225.860001,236.339996,229.603516,3669400
2018-11-16,233.820007,239.199997,231.649994,237.610001,230.837341,3600500
2018-11-19,236.529999,241.080002,228.539993,229.130005,222.599030,3532600
2018-11-20,223.940002,229.080002,222.580002,227.710007,221.219513,3212300
2018-11-21,230.220001,233.309998,227.509995,230.000000,223.444229,1992600
2018-11-23,227.580002,232.690002,227.580002,229.899994,223.347061,806600
2018-11-26,234.220001,238.149994,231.550003,235.309998,228.602875,2871400
2018-11-27,233.580002,238.369995,232.419998,235.830002,229.108063,3040600
2018-11-28,236.500000,238.000000,231.619995,235.220001,228.515442,3108000
2018-11-29,234.270004,238.630005,232.759995,235.779999,229.059464,1792000
2018-11-30,235.399994,238.279999,233.389999,237.410004,230.643036,4008300
2018-12-03,245.199997,247.039993,241.470001,242.070007,235.170197,3524100
2018-12-04,240.490005,241.130005,231.580002,232.039993,225.426071,3645500
2018-12-06,226.240005,227.250000,217.610001,227.240005,220.762909,5785900
2018-12-07,234.050003,238.279999,224.500000,228.559998,222.045273,7839600
2018-12-10,227.949997,240.320007,226.509995,239.250000,232.430573,4334400
2018-12-11,243.460007,250.339996,243.419998,246.839996,239.804230,5773000
2018-12-12,252.440002,260.190002,252.000000,254.979996,247.712219,6870300
2018-12-13,258.459991,261.500000,254.580002,258.299988,250.937592,5435500
2018-12-14,255.360001,261.589996,254.630005,254.830002,247.566498,4272700
2018-12-17,253.990005,261.320007,253.080002,254.130005,246.886444,5623800
2018-12-18,255.080002,255.589996,248.809998,249.669998,245.109497,5184900
2018-12-19,249.000000,255.929993,242.520004,243.889999,239.435089,5972800
2018-12-20,244.399994,248.500000,238.449997,241.889999,237.471603,7536500
2018-12-21,241.889999,251.740005,241.889999,244.910004,240.436462,10213800
2018-12-24,242.000000,243.699997,233.509995,233.800003,229.529388,2849400
2018-12-26,237.779999,248.500000,233.500000,248.139999,243.607452,3674100
2018-12-27,245.000000,251.229996,242.139999,250.850006,246.267944,3750700
2018-12-28,253.000000,258.059998,251.160004,253.589996,248.957886,2870200
2018-12-31,257.829987,258.500000,250.949997,254.279999,249.635300,2659000
2019-01-02,248.850006,254.699997,246.490005,253.509995,248.879364,3034600
2019-01-03,244.559998,246.539993,230.330002,230.960007,226.741272,6858000
2019-01-04,234.289993,236.449997,231.669998,233.229996,228.969788,5424800
2019-01-07,233.649994,240.240005,230.759995,237.979996,233.633026,5343300
2019-01-08,240.110001,241.899994,233.369995,236.070007,231.757919,3679500
2019-01-09,238.419998,246.679993,237.850006,246.279999,241.781418,5297100
2019-01-10,245.570007,250.570007,244.360001,249.520004,244.962250,2959400
2019-01-11,249.429993,252.919998,249.320007,250.570007,245.993073,2015800
2019-01-14,248.110001,251.580002,245.899994,250.869995,246.287582,2549800
2019-01-15,252.759995,262.220001,252.009995,256.489990,251.804916,3924700
2019-01-16,257.200012,257.350006,251.360001,251.699997,247.102417,2448400
2019-01-17,250.059998,257.350006,248.720001,255.330002,250.666122,3515400
2019-01-18,259.130005,261.940002,257.000000,260.820007,256.055847,3463400
2019-01-22,258.000000,259.459991,254.899994,258.290009,253.572067,3715600
2019-01-23,259.540009,260.910004,253.649994,257.519989,252.816101,3177100
2019-01-24,261.089996,266.750000,260.000000,263.549988,258.735962,3599900
2019-01-25,265.170013,268.309998,260.910004,267.940002,263.045776,3033300
2019-01-28,261.559998,268.850006,258.649994,267.619995,262.731628,3132000
2019-01-29,267.350006,267.600006,263.829987,266.320007,261.455383,2787000
2019-01-30,270.000000,273.750000,267.369995,270.820007,265.873169,2872700
2019-01-31,270.559998,271.000000,266.350006,268.250000,263.350128,2106300
2019-02-01,269.149994,269.600006,264.890015,266.809998,261.936432,2287800
2019-02-04,267.500000,272.140015,264.950012,272.119995,267.149414,2076100
2019-02-05,271.959991,274.630005,269.910004,270.000000,265.068146,2261900
2019-02-06,273.269989,280.000000,272.750000,276.209991,271.164734,2706400
2019-02-07,272.859985,274.570007,266.299988,269.089996,264.174774,2864600
2019-02-08,267.329987,274.290009,267.059998,274.059998,269.053986,2390300
2019-02-11,274.399994,276.000000,273.279999,275.720001,270.683685,1801200
2019-02-12,278.649994,280.390015,277.059998,279.390015,274.286652,1980900
2019-02-13,280.000000,282.160004,277.970001,281.320007,276.181366,1919000
2019-02-14,280.600006,282.839996,278.950012,281.500000,276.358093,1601500
2019-02-15,284.089996,284.089996,278.790009,281.929993,276.780212,1735200
2019-02-19,281.149994,282.829987,280.149994,281.660004,276.515198,1515200
2019-02-20,283.250000,286.630005,282.279999,283.420013,278.243042,1615000
2019-02-21,283.239990,283.350006,278.929993,280.940002,275.808319,1325400
2019-02-22,279.950012,280.000000,274.660004,276.500000,271.449432,2722500
2019-02-25,280.779999,280.829987,278.480011,278.600006,273.511047,1924500
2019-02-26,277.929993,278.010010,274.450012,275.000000,269.976837,2721100
2019-02-27,273.220001,275.100006,269.579987,271.489990,266.530914,2914600
2019-02-28,269.970001,275.709991,268.630005,275.359985,270.330231,3146000
2019-03-01,277.730011,278.160004,271.130005,272.750000,267.767944,1903500
2019-03-04,275.000000,276.579987,270.859985,274.890015,269.868866,1738200
2019-03-05,275.500000,280.440002,274.529999,277.010010,271.950134,2169900
2019-03-06,276.660004,276.929993,270.480011,271.350006,266.393494,1997300
2019-03-07,270.179993,270.329987,264.079987,265.510010,260.660187,2541100
2019-03-08,261.559998,264.760010,259.200012,264.190002,259.364288,2216700
2019-03-11,264.890015,270.549988,264.049988,269.059998,264.145325,2716100
2019-03-12,269.760010,270.029999,264.269989,269.630005,264.704926,2332400
2019-03-13,270.510010,273.079987,269.019989,271.209991,266.256042,3208900
2019-03-14,272.089996,272.260010,267.890015,268.200012,263.301056,4309400
2019-03-15,286.459991,299.549988,283.500000,290.290009,284.987549,14406600
2019-03-18,290.230011,296.980011,290.209991,293.839996,288.472687,5674600
2019-03-19,294.160004,300.980011,294.109985,299.309998,293.842773,5155600
2019-03-20,298.000000,299.000000,290.290009,291.029999,288.266235,4126300
2019-03-21,291.880005,299.369995,291.000000,296.799988,293.981415,2737900
2019-03-22,295.920013,296.440002,291.399994,292.649994,289.870850,2330700
2019-03-25,292.200012,294.179993,289.000000,292.160004,289.385498,2387800
2019-03-26,294.369995,299.470001,294.230011,297.029999,294.209259,2800900
2019-03-27,297.570007,298.679993,292.459991,295.970001,293.159332,2186200
2019-03-28,297.109985,303.299988,295.670013,299.070007,296.229889,3303000
2019-03-29,301.220001,302.670013,298.279999,300.709991,297.854309,2449300
2019-04-01,303.109985,306.750000,299.750000,305.790009,302.886078,2704000
2019-04-02,306.160004,307.350006,302.609985,303.049988,300.172058,2285700
2019-04-03,306.220001,307.399994,301.820007,304.200012,301.311188,2226600
2019-04-04,304.750000,306.000000,301.670013,302.000000,299.132050,1522800
2019-04-05,304.000000,304.440002,301.799988,304.279999,301.390411,1887500
2019-04-08,304.140015,305.299988,302.000000,304.480011,301.588501,1389900
2019-04-09,302.579987,304.109985,300.290009,303.450012,300.568298,1162100
2019-04-10,303.600006,307.769989,303.000000,307.510010,304.589752,1499200
2019-04-11,308.149994,310.190002,306.230011,309.410004,306.471680,1666900
2019-04-12,311.350006,317.440002,310.570007,317.029999,314.019318,3008700
2019-04-15,317.029999,317.519989,313.170013,316.399994,313.395294,1621600
2019-04-16,320.000000,320.010010,316.100006,318.500000,315.475372,2111600
2019-04-17,320.239990,320.940002,317.839996,320.529999,317.486084,1813800
2019-04-18,321.040009,322.450012,318.160004,318.619995,315.594208,2654800
2019-04-22,317.320007,317.890015,314.200012,315.000000,312.008606,1350400
2019-04-23,316.760010,318.089996,314.190002,315.640015,312.642548,1977700
2019-04-24,314.579987,317.010010,313.190002,314.329987,311.344940,2333500
2019-04-25,312.950012,312.950012,306.570007,311.820007,308.858795,2673200
2019-04-26,309.149994,310.950012,305.109985,310.410004,307.462189,1640400
2019-04-29,311.239990,314.670013,310.440002,312.720001,309.750244,1340400
2019-04-30,313.320007,318.420013,312.529999,318.399994,315.376312,1895300
2019-05-01,320.500000,323.200012,318.690002,318.899994,315.871552,1815800
2019-05-02,319.980011,322.190002,314.230011,315.820007,312.820831,2042800
2019-05-03,314.950012,316.649994,310.690002,315.709991,312.711853,1921400
2019-05-06,306.790009,311.929993,305.350006,311.570007,308.611176,1437100
2019-05-07,308.649994,309.619995,303.730011,307.290009,304.371826,2173400
2019-05-08,305.299988,307.660004,303.109985,303.390015,300.508881,1509900
2019-05-09,300.000000,305.850006,296.850006,304.059998,301.172485,2228200
2019-05-10,303.230011,305.399994,296.660004,303.959991,301.073425,2102500
2019-05-13,293.820007,295.679993,288.200012,293.380005,290.593933,3786400
2019-05-14,295.690002,304.600006,295.480011,302.000000,299.132050,3427700
2019-05-15,300.269989,307.769989,298.609985,304.369995,301.479553,1816600
2019-05-16,299.750000,303.100006,294.700012,297.290009,294.466797,3423300
2019-05-17,292.779999,293.570007,288.410004,289.890015,287.137085,3909400
2019-05-20,278.000000,279.950012,268.640015,272.589996,270.001343,6516200
2019-05-21,277.089996,279.779999,274.649994,275.329987,272.715302,2506000
2019-05-22,270.480011,275.059998,268.970001,269.220001,266.663361,3180900
2019-05-23,264.579987,265.489990,258.170013,260.089996,257.620056,4660700
2019-05-24,262.700012,265.739990,255.740005,255.940002,253.509460,2796300
2019-05-28,256.570007,257.730011,250.089996,254.479996,252.063324,6196500
2019-05-29,252.740005,256.369995,251.580002,254.119995,251.706741,2813200
2019-05-30,254.660004,257.339996,254.119995,256.619995,254.182999,1731000
2019-05-31,253.039993,255.740005,251.000000,251.639999,249.250305,2219200
2019-06-03,252.550003,258.329987,251.199997,253.179993,250.775665,2891100
2019-06-04,256.959991,266.000000,255.759995,265.700012,263.176788,3680500
2019-06-05,269.010010,271.510010,262.399994,265.720001,263.196594,2365100
2019-06-06,267.019989,275.000000,265.279999,272.790009,270.199463,3268700
2019-06-07,274.779999,277.869995,273.279999,274.869995,272.259705,2596300
2019-06-10,276.730011,284.769989,276.720001,280.209991,277.548981,2328000
2019-06-11,290.489990,291.750000,279.410004,283.480011,280.787933,3710500
2019-06-12,281.670013,283.160004,277.410004,279.730011,277.073547,2705700
2019-06-13,281.519989,282.890015,277.410004,281.609985,278.935669,3773500
2019-06-14,258.109985,268.089996,257.470001,265.929993,263.404572,10079700
2019-06-17,264.839996,268.700012,261.339996,265.970001,263.444214,3578500
2019-06-18,268.149994,283.019989,266.459991,278.049988,275.409485,5492000
2019-06-19,278.779999,279.070007,273.709991,277.489990,274.854797,2892000
2019-06-20,282.510010,285.450012,277.160004,279.049988,276.399994,5729100
2019-06-21,276.609985,281.000000,273.959991,273.989990,273.989990,4539900
2019-06-24,275.519989,279.450012,275.000000,279.200012,279.200012,2050600
2019-06-25,279.160004,282.880005,276.019989,276.510010,276.510010,2443600
2019-06-26,278.579987,284.029999,278.100006,281.440002,281.440002,2477400
2019-06-27,282.929993,288.450012,282.230011,285.709991,285.709991,2181300
2019-06-28,287.859985,289.299988,284.820007,287.859985,287.859985,4926500
2019-07-01,301.679993,305.750000,296.329987,300.350006,300.350006,4495600
2019-07-02,298.880005,300.670013,293.899994,295.329987,295.329987,1901100
2019-07-03,283.700012,288.779999,283.019989,284.890015,284.890015,4941100
2019-07-05,283.649994,285.440002,281.970001,282.660004,282.660004,2456500
2019-07-08,280.000000,281.190002,274.390015,274.959991,274.959991,3429100
2019-07-09,273.450012,275.980011,272.410004,275.529999,275.529999,2613100
2019-07-10,277.859985,278.799988,274.000000,274.500000,274.500000,3013400
2019-07-11,275.239990,277.450012,272.950012,276.059998,276.059998,2071200
2019-07-12,276.380005,285.929993,276.380005,285.390015,285.390015,2197100
2019-07-15,291.100006,294.489990,287.269989,288.339996,288.339996,3033400
2019-07-16,286.989990,287.790009,282.390015,284.130005,284.130005,1461700
2019-07-17,285.559998,287.290009,283.190002,285.079987,285.079987,1545300
2019-07-18,286.179993,290.299988,283.799988,289.779999,289.779999,1937000
2019-07-19,291.829987,293.160004,289.529999,290.000000,290.000000,2204700
2019-07-22,293.000000,299.989990,292.239990,296.149994,296.149994,3390500
2019-07-23,299.500000,302.359985,299.209991,300.779999,300.779999,1969200
2019-07-24,301.200012,304.880005,300.500000,303.769989,303.769989,1900600
2019-07-25,302.130005,302.130005,299.399994,300.390015,300.390015,1574100
2019-07-26,301.589996,303.019989,300.529999,300.920013,300.920013,1499600
2019-07-29,301.230011,302.549988,296.959991,301.739990,301.739990,1206800
2019-07-30,299.089996,300.929993,297.100006,299.559998,299.559998,1116400
2019-07-31,300.029999,300.829987,286.670013,289.989990,289.989990,2081900
2019-08-01,289.130005,297.820007,282.320007,285.339996,285.339996,2191100
2019-08-02,282.070007,283.839996,275.910004,278.529999,278.529999,2008000
2019-08-05,271.950012,272.239990,264.079987,267.660004,267.660004,2776500
2019-08-06,270.130005,272.179993,264.559998,266.440002,266.440002,2219900
2019-08-07,264.029999,272.720001,263.000000,270.049988,270.049988,2224400
2019-08-08,270.380005,272.559998,262.500000,270.980011,270.980011,2916300
2019-08-09,269.579987,280.549988,269.579987,275.730011,275.730011,3073500
2019-08-12,273.380005,278.209991,272.540009,275.640015,275.640015,2004000
2019-08-13,275.299988,285.500000,272.029999,283.700012,283.700012,2234000
2019-08-14,278.790009,280.149994,270.380005,271.559998,271.559998,2710800
2019-08-15,272.000000,272.779999,264.850006,268.640015,268.640015,2001000
2019-08-16,272.149994,275.750000,271.980011,273.779999,273.779999,1745800
2019-08-19,279.500000,280.070007,275.609985,278.779999,278.779999,1748900
2019-08-20,278.160004,284.959991,277.010010,280.369995,280.369995,1792000
2019-08-21,284.640015,288.260010,284.049988,287.500000,287.500000,1938100
2019-08-22,288.390015,289.410004,284.549988,287.619995,287.619995,1229400
2019-08-23,283.989990,285.480011,271.049988,272.130005,272.130005,2574200
2019-08-26,276.950012,277.950012,275.000000,277.220001,277.220001,1424900
2019-08-27,279.149994,280.220001,274.910004,275.570007,275.570007,1429800
2019-08-28,274.329987,276.410004,270.470001,276.059998,276.059998,1720200
2019-08-29,281.489990,285.489990,281.049988,283.369995,283.369995,1642900
2019-08-30,285.359985,285.899994,279.899994,282.640015,282.640015,1672000
2019-09-03,280.000000,280.850006,270.929993,274.049988,274.049988,2221000
2019-09-04,278.790009,284.350006,278.200012,283.019989,283.019989,1986500
2019-09-05,288.359985,293.679993,288.359985,291.019989,291.019989,2093800
2019-09-06,291.850006,293.299988,289.299988,291.910004,291.910004,1374800
2019-09-09,295.000000,297.200012,290.399994,292.609985,292.609985,2168600
2019-09-10,291.350006,294.450012,288.820007,294.440002,294.440002,2085000
2019-09-11,296.320007,298.779999,294.549988,298.010010,298.010010,1926000
2019-09-12,301.429993,302.329987,296.470001,300.579987,300.579987,3310900
2019-09-13,297.649994,297.989990,283.890015,290.320007,290.320007,6213200
